epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_sky_position,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_sky_position,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_sky_position,std_ratio_coa_phase
30,merger_late,2500,1.15683,0.0132146,0.816045,1.7181,1.57255,0.946164,0.653357,0.802975,-0.0785113,-0.0122262,0.989884,1.02499,0.90529,1.49374,0.462972
30,q_low,1667,1.14157,0.0134696,0.818752,1.76251,1.56101,0.841908,0.905858,0.797277,-0.174748,0.0234004,1.08072,1.00018,0.910596,1.36219,0.354888
30,q_mid,1666,1.01851,0.0134634,0.836545,1.59942,1.58278,0.951673,0.908476,0.790468,0.022042,-0.023434,1.03084,1.00553,0.918161,1.31284,0.375416
30,q_high,1667,1.1954,0.0134222,0.840214,1.57747,1.577,0.959661,0.906796,0.787575,0.0584592,-0.0167419,0.992244,0.995508,0.908687,1.27421,0.424727
30,q_low_mchirp_low,1241,1.09942,0.013536,0.82064,1.81431,1.57143,0.655485,0.904712,0.796355,-0.216127,0.000836578,1.16844,0.991002,0.905156,1.36487,0.335685
30,q_low_mchirp_high,426,1.26435,0.0132763,0.813253,1.61161,1.53067,0.0939758,0.909137,0.799977,-0.0471121,0.0853034,1.31293,1.02656,0.926323,1.34174,0.400466
30,q_high_mchirp_low,544,0.931183,0.0157386,0.861667,1.75521,1.5755,0.879018,0.859397,0.769111,-0.148213,-0.026604,0.94089,0.966223,0.914502,1.26776,0.374215
30,q_high_mchirp_high,1123,1.3234,0.0123001,0.829821,1.49138,1.57773,0.84939,0.928655,0.796147,0.159741,-0.0121707,1.03341,1.00917,0.90589,1.26296,0.440707
35,full,5000,1.46677,0.0129641,0.830074,1.43449,1.57167,0.925409,0.912665,0.789133,0.301087,-0.00365435,1.05741,1.01924,0.960062,0.549848,0.297434
35,snr_low,1667,1.84182,0.0145468,0.806827,1.45724,1.54772,0.879121,0.876454,-0.844554,0.255254,-0.0321966,1.02147,0.987738,1.41295,0.488275,0.352108
35,snr_mid,1666,1.37868,0.012371,0.940234,1.4416,1.57272,0.941467,0.927283,-1.19655,0.293667,0.0146564,1.071,1.0266,1.80852,0.564988,0.239987
35,snr_high,1667,1.17977,0.0119742,0.743227,1.40462,1.59458,0.953836,0.933683,-0.508475,0.354002,0.00432296,1.07766,1.04192,1.33381,0.578126,0.195842
35,mchirp_low,2500,1.12577,0.0136596,0.840423,1.45162,1.58015,0.788226,0.897178,0.780342,0.259676,-0.013837,1.02895,1.0079,0.962058,0.453556,0.310561
35,mchirp_high,2500,1.80778,0.0122686,0.819725,1.41735,1.5632,0.734062,0.928186,0.797802,0.343067,0.00594318,1.15777,1.02974,0.958066,0.610777,0.278182
35,merger_early,2500,1.40115,0.0130388,0.843743,1.57905,1.56481,0.933374,0.649078,0.776946,0.205479,0.0160074,1.05266,1.08643,0.973769,0.289603,0.280701
35,merger_late,2500,1.5324,0.0128894,0.816405,1.28993,1.57853,0.917513,0.658145,0.800998,0.400475,-0.0237626,1.06187,1.06616,0.946546,0.718478,0.311154
