epoch,subset,n,mae_mchirp,mae_q,mae_merger_time,mae_snr,r2_mchirp,r2_q,r2_merger_time,r2_snr,std_ratio_mchirp,std_ratio_q,std_ratio_merger_time,std_ratio_snr
65,merger_late,2500,1.4528,0.172896,0.0125934,0.914629,0.910291,-0.127345,0.640696,0.747201,0.986153,0.876772,1.0753,0.983879
65,q_low,1667,1.30736,0.185733,0.0128267,0.910387,0.816672,-5.59939,0.901233,0.744753,1.06877,1.91596,0.981812,0.992866
65,q_mid,1666,1.44229,0.139737,0.0128801,0.926319,0.896857,-5.58514,0.899683,0.739195,1.02901,2.47059,0.98055,0.981546
65,q_high,1667,1.54563,0.192643,0.0126314,0.966223,0.925245,-14.4072,0.897626,0.710666,0.99357,2.7614,0.978968,1.0031
65,q_low_mchirp_low,1241,1.20677,0.183935,0.0131483,0.908193,0.640716,-5.77125,0.893699,0.742021,1.1434,1.93638,0.980571,0.988594
65,q_low_mchirp_high,426,1.6004,0.19097,0.0118898,0.916778,-0.318374,-14.663,0.923622,0.752756,1.47051,2.54405,0.985446,1.00525
65,q_high_mchirp_low,544,1.23144,0.293626,0.0160231,0.997876,0.792289,-26.4537,0.817413,0.683561,0.89948,2.73517,0.962693,1.0089
65,q_high_mchirp_high,1123,1.69783,0.143725,0.0109884,0.95089,0.715385,-8.02261,0.934869,0.72325,1.09931,2.30507,0.984759,0.999334
70,full,5000,1.4321,0.172726,0.0127758,0.934317,0.917082,-0.0899256,0.899588,0.731744,0.991656,0.869548,0.980639,0.991981
70,snr_low,1667,2.10626,0.180602,0.0156467,0.9025,0.82483,-0.157288,0.816623,-1.27187,0.953035,0.846237,0.974194,1.56022
70,snr_mid,1666,1.24585,0.17409,0.0119259,1.03499,0.9508,-0.11428,0.931235,-1.66084,0.997521,0.882286,0.981328,1.94204
70,snr_high,1667,0.944091,0.163486,0.0107543,0.865524,0.971965,-0.00244096,0.949715,-1.12759,1.02014,0.880441,0.986499,1.56543
70,mchirp_low,2500,1.20678,0.200961,0.0141516,0.935688,0.734815,-0.32668,0.868008,0.725104,1.04218,0.81225,0.978381,0.996762
70,mchirp_high,2500,1.65743,0.14449,0.0114,0.932947,0.721079,-0.172376,0.931262,0.738283,1.07538,0.906512,0.982829,0.987027
70,merger_early,2500,1.41129,0.172559,0.0129872,0.953971,0.923943,-0.0538622,0.55895,0.715909,0.996532,0.861802,1.09567,1.00072
70,merger_late,2500,1.45291,0.172892,0.0125644,0.914663,0.910279,-0.127725,0.642084,0.747161,0.986578,0.877468,1.0737,0.983439
70,q_low,1667,1.30798,0.185029,0.0128322,0.910409,0.81638,-5.55831,0.901171,0.744738,1.07008,1.91596,0.981706,0.992651
70,q_mid,1666,1.44283,0.139885,0.0128747,0.926329,0.896871,-5.60184,0.899674,0.739175,1.02977,2.47351,0.980568,0.981182
70,q_high,1667,1.5455,0.193243,0.0126206,0.966208,0.925323,-14.488,0.897769,0.710657,0.994094,2.76623,0.978984,1.00264
70,q_low_mchirp_low,1241,1.20696,0.183069,0.013152,0.908235,0.640194,-5.71991,0.893644,0.742011,1.14503,1.93488,0.980471,0.988542
70,q_low_mchirp_high,426,1.60227,0.190742,0.0119004,0.916742,-0.320802,-14.6324,0.923541,0.752725,1.4711,2.54301,0.985342,1.00456
70,q_high_mchirp_low,544,1.23446,0.294926,0.0160104,0.998533,0.791689,-26.6417,0.817638,0.683118,0.900369,2.73705,0.96279,1.00906
70,q_high_mchirp_high,1123,1.69618,0.143986,0.0109785,0.95055,0.715955,-8.04654,0.934974,0.723443,1.09911,2.30641,0.984693,0.99859
75,full,5000,1.43205,0.172716,0.0127781,0.934366,0.917061,-0.0895905,0.899576,0.731723,0.991328,0.868499,0.980804,0.991917
75,snr_low,1667,2.10686,0.180598,0.0156472,0.901568,0.824699,-0.156725,0.816654,-1.26726,0.952749,0.84504,0.974319,1.55938
75,snr_mid,1666,1.24557,0.174092,0.0119272,1.03496,0.950836,-0.114135,0.931226,-1.66072,0.997181,0.881255,0.981491,1.9419
75,snr_high,1667,0.943605,0.16346,0.0107593,0.866631,0.971991,-0.00214006,0.949657,-1.13278,1.01976,0.879514,0.986714,1.56615
75,mchirp_low,2500,1.20643,0.200932,0.0141543,0.935755,0.735134,-0.32614,0.867964,0.72508,1.04205,0.811839,0.978511,0.996665
75,mchirp_high,2500,1.65767,0.144501,0.0114018,0.932977,0.720793,-0.172238,0.931281,0.738263,1.0751,0.905784,0.983041,0.986991
75,merger_early,2500,1.41109,0.172545,0.0129803,0.953986,0.923921,-0.0534767,0.559365,0.715891,0.996147,0.860994,1.09527,1.00066
75,merger_late,2500,1.453,0.172887,0.0125758,0.914746,0.910259,-0.127442,0.641602,0.747135,0.986307,0.876144,1.07432,0.983367
75,q_low,1667,1.30795,0.184973,0.0128315,0.910419,0.816397,-5.55436,0.901198,0.744746,1.06979,1.91439,0.981895,0.99258
75,q_mid,1666,1.44233,0.139712,0.0128778,0.926252,0.896913,-5.58785,0.899643,0.739212,1.0294,2.47035,0.980715,0.981113
75,q_high,1667,1.54586,0.193444,0.012625,0.966422,0.925247,-14.5001,0.897736,0.710545,0.993788,2.76313,0.979131,1.00258
75,q_low_mchirp_low,1241,1.20711,0.183108,0.0131529,0.90828,0.640243,-5.721,0.893652,0.742019,1.14495,1.93398,0.980648,0.988473
75,q_low_mchirp_high,426,1.60172,0.190405,0.0118953,0.916648,-0.320777,-14.5855,0.923624,0.752731,1.47085,2.54059,0.985551,1.00449
75,q_high_mchirp_low,544,1.2338,0.294855,0.0160156,0.998874,0.791852,-26.6268,0.817543,0.682913,0.900324,2.73579,0.962864,1.0089
75,q_high_mchirp_high,1123,1.69703,0.144319,0.0109825,0.950702,0.715541,-8.07291,0.934971,0.723375,1.09886,2.30535,0.984929,0.998578
80,full,5000,1.43211,0.172725,0.0127789,0.934252,0.917037,-0.0899109,0.899559,0.731783,0.991392,0.868972,0.981035,0.991969
80,snr_low,1667,2.1073,0.180605,0.0156489,0.902698,0.82458,-0.156996,0.8166,-1.27317,0.95289,0.845477,0.974514,1.56048
80,snr_mid,1666,1.24548,0.174108,0.0119282,1.03488,0.950859,-0.114549,0.931224,-1.66029,0.997226,0.881749,0.98174,1.94192
80,snr_high,1667,0.943436,0.163464,0.010759,0.865233,0.972011,-0.00241715,0.949663,-1.12587,1.01976,0.880015,0.98696,1.5651
80,mchirp_low,2500,1.2059,0.200914,0.0141558,0.935532,0.735553,-0.326328,0.867954,0.7252,1.04185,0.8119,0.978754,0.996699
80,mchirp_high,2500,1.65832,0.144537,0.011402,0.932971,0.720433,-0.172924,0.931259,0.738264,1.07532,0.90637,0.983259,0.987077
80,merger_early,2500,1.41149,0.172549,0.0129871,0.953942,0.923861,-0.0537359,0.558953,0.715926,0.996265,0.861394,1.09585,1.0007
80,merger_late,2500,1.45273,0.172902,0.0125707,0.914561,0.910271,-0.127826,0.64186,0.74722,0.986318,0.876698,1.07417,0.983438
80,q_low,1667,1.30648,0.184742,0.0128344,0.910332,0.81674,-5.54202,0.901167,0.74475,1.06978,1.91455,0.982105,0.992641
80,q_mid,1666,1.44302,0.139802,0.0128787,0.926304,0.896836,-5.59531,0.899621,0.739208,1.02947,2.47181,0.98097,0.981175
80,q_high,1667,1.54684,0.193612,0.0126236,0.966113,0.925161,-14.5264,0.897739,0.710726,0.993858,2.76527,0.97936,1.00262
80,q_low_mchirp_low,1241,1.20546,0.18284,0.0131554,0.908137,0.641256,-5.70617,0.89362,0.742036,1.14476,1.93362,0.980856,0.988509
80,q_low_mchirp_high,426,1.60074,0.190283,0.0118993,0.916728,-0.320579,-14.5721,0.923594,0.752702,1.47142,2.542,0.98577,1.00461
80,q_high_mchirp_low,544,1.23427,0.295205,0.0160139,0.998095,0.791879,-26.6811,0.817592,0.683439,0.900146,2.73699,0.963116,1.00891
80,q_high_mchirp_high,1123,1.69826,0.144399,0.0109813,0.950621,0.715123,-8.08436,0.934952,0.723396,1.09903,2.30681,0.985131,0.998664
