epoch,subset,n,mae_mchirp,mae_q,mae_merger_time,mae_snr,r2_mchirp,r2_q,r2_merger_time,r2_snr,std_ratio_mchirp,std_ratio_q,std_ratio_merger_time,std_ratio_snr
30,q_low,1667,1.26081,0.24558,0.0494897,0.90777,0.826877,-7.51739,-1.78494e-05,0.748526,1.03432,0.66186,0.011665,0.961064
30,q_mid,1666,1.27277,0.0864452,0.0494234,0.947781,0.908201,-1.47929,-0.00246746,0.726961,0.997585,1.16717,0.0155847,0.972662
30,q_high,1667,1.46253,0.150918,0.0490187,0.94991,0.919387,-7.12165,0.000720223,0.722385,0.954271,1.6479,0.0204276,0.977037
30,q_low_mchirp_low,1241,1.21276,0.252089,0.0494968,0.895284,0.643225,-8.12075,-0.000484223,0.757163,1.10341,0.629294,0.0126349,0.954366
30,q_low_mchirp_high,426,1.40077,0.226618,0.0494689,0.944145,-0.128582,-16.4332,-0.000222538,0.723225,1.38217,0.828803,0.00796827,0.979278
30,q_high_mchirp_low,544,1.391,0.227936,0.0484723,0.983468,0.68371,-13.0223,-0.00678041,0.691634,0.858508,1.11208,0.0208648,0.99789
30,q_high_mchirp_high,1123,1.49718,0.11361,0.0492834,0.933654,0.723927,-3.99538,-0.000301664,0.736663,1.05274,1.48194,0.0197826,0.965536
35,full,5000,1.33964,0.156726,0.0493173,0.914726,0.916621,0.194307,7.27988e-05,0.74215,0.974612,0.50452,0.0224741,0.958286
35,snr_low,1667,2.08003,0.160557,0.0491602,0.903866,0.811208,0.154163,-0.000235424,-1.26869,0.911145,0.44597,0.011854,1.45044
35,snr_mid,1666,1.13898,0.154482,0.0498352,1.00179,0.953425,0.212437,-0.000872511,-1.55353,0.984305,0.526859,0.018073,1.87594
35,snr_high,1667,0.7998,0.155139,0.0489568,0.838575,0.981168,0.213608,0.000253835,-0.966194,1.02086,0.53548,0.0234275,1.5009
35,mchirp_low,2500,1.16494,0.188087,0.0493326,0.916458,0.756907,-0.00430002,0.000479698,0.734814,0.977686,0.375346,0.0242695,0.964462
35,mchirp_high,2500,1.51435,0.125365,0.049302,0.912995,0.706301,0.173189,-0.00062812,0.749377,1.0759,0.593088,0.0203519,0.951877
35,merger_early,2500,1.36352,0.159154,0.0491364,0.937178,0.914356,0.197709,-3.0467,0.729456,0.976809,0.497566,0.0457794,0.967125
35,merger_late,2500,1.31577,0.154299,0.0494982,0.892275,0.918851,0.190637,-2.887,0.754504,0.972442,0.511621,0.0437613,0.949541
35,q_low,1667,1.10281,0.217261,0.0495199,0.88328,0.857995,-6.00803,0.000721359,0.759129,1.03289,0.838988,0.0178245,0.949561
35,q_mid,1666,1.33437,0.0882591,0.0493893,0.923576,0.903094,-1.59678,-0.00116836,0.738743,1.01348,1.34883,0.0218367,0.962084
35,q_high,1667,1.58175,0.164618,0.0490428,0.937327,0.910671,-8.73513,-0.000497425,0.728113,0.974621,1.82721,0.0257537,0.96366
35,q_low_mchirp_low,1241,1.0261,0.22402,0.0495059,0.872699,0.73931,-6.54617,0.00127159,0.76503,1.08518,0.820125,0.0192881,0.943253
35,q_low_mchirp_high,426,1.32628,0.197571,0.0495608,0.914105,-0.138387,-13.0399,-0.00252463,0.741839,1.45799,1.14015,0.0122445,0.967287
35,q_high_mchirp_low,544,1.41208,0.242227,0.0485466,0.985695,0.730693,-15.1165,-0.00974322,0.688881,0.85536,1.37909,0.0301801,0.986896
35,q_high_mchirp_high,1123,1.66394,0.127022,0.0492831,0.913897,0.666948,-5.35584,-0.000704424,0.746332,1.09708,1.68292,0.0232542,0.95195
40,full,5000,1.37365,0.154711,0.0493074,1.30145,0.907423,0.208703,0.000237209,0.511944,0.986274,0.535724,0.0212267,0.935478
40,snr_low,1667,2.21093,0.158712,0.0491553,0.877637,0.779412,0.173637,-0.000173049,-0.995267,0.939389,0.466428,0.0112186,1.20196
40,snr_mid,1666,1.12059,0.152661,0.0498173,1.42684,0.956029,0.223448,-0.000101762,-3.79758,0.995069,0.562351,0.0167496,1.8205
40,snr_high,1667,0.789271,0.152759,0.0489499,1.59993,0.981664,0.226411,-9.24448e-05,-5.00464,1.01689,0.571859,0.0224132,1.67728
40,mchirp_low,2500,1.1433,0.183417,0.0493126,1.31762,0.771802,0.0340018,0.000857838,0.493827,0.985392,0.393225,0.0225499,0.941485
40,mchirp_high,2500,1.60399,0.126006,0.0493022,1.28527,0.650499,0.153597,-0.000678224,0.529804,1.09974,0.634507,0.0190985,0.92926
40,merger_early,2500,1.39502,0.157037,0.0487449,1.31155,0.904628,0.212483,-2.99804,0.494287,0.988197,0.527217,0.0432081,0.942337
40,merger_late,2500,1.35228,0.152386,0.04987,1.29134,0.910178,0.204641,-2.93121,0.529113,0.984367,0.544413,0.0413589,0.928699
40,q_low,1667,1.11988,0.198956,0.0495037,1.26453,0.850355,-5.04384,0.000698877,0.540633,1.05257,0.8787,0.0165931,0.927814
40,q_mid,1666,1.36869,0.0889631,0.0493933,1.28517,0.891173,-1.65434,-0.00121652,0.530813,1.02615,1.42543,0.0203277,0.939609
40,q_high,1667,1.63236,0.176175,0.0490253,1.35462,0.899691,-10.0802,7.13642e-05,0.462978,0.986279,1.95092,0.0244677,0.939413
40,q_low_mchirp_low,1241,1.01621,0.204782,0.0494902,1.26773,0.74978,-5.48668,0.00107416,0.537271,1.09935,0.853058,0.017969,0.923487
40,q_low_mchirp_high,426,1.42191,0.181982,0.0495433,1.25519,-0.362655,-11.2633,-0.00202356,0.550482,1.52496,1.20314,0.0114805,0.939992
40,q_high_mchirp_low,544,1.3679,0.258663,0.0484918,1.44506,0.758654,-17.214,-0.00751697,0.367508,0.85442,1.44785,0.0282842,0.962176
40,q_high_mchirp_high,1123,1.76047,0.136217,0.0492837,1.31081,0.605607,-6.30291,-0.000912245,0.507317,1.12809,1.81237,0.0219059,0.927899
45,full,5000,1.3264,0.155644,0.0493126,0.919591,0.915832,0.199896,-6.63794e-05,0.739282,0.962115,0.521288,0.0210523,0.948514
45,snr_low,1667,2.08788,0.1595,0.0491593,0.845696,0.806886,0.162653,-0.000298274,-0.977779,0.905773,0.45877,0.0106042,1.38352
45,snr_mid,1666,1.12051,0.153761,0.0498329,1.00386,0.954243,0.214246,-0.00086297,-1.56249,0.971431,0.544203,0.0178422,1.86512
45,snr_high,1667,0.770681,0.15367,0.0489458,0.909273,0.982148,0.220112,-0.000111185,-1.3168,1.00273,0.555361,0.0244119,1.52685
45,mchirp_low,2500,1.15354,0.185353,0.0493238,0.922428,0.754975,0.0136496,0.000185385,0.731057,0.971032,0.379994,0.0220183,0.953989
45,mchirp_high,2500,1.49926,0.125935,0.0493014,0.916754,0.703316,0.160382,-0.000611598,0.747386,1.06098,0.603013,0.0194973,0.942796
45,merger_early,2500,1.34529,0.158187,0.0487463,0.943752,0.913573,0.20308,-2.99896,0.726242,0.963811,0.513433,0.0428776,0.956524
45,merger_late,2500,1.30751,0.1531,0.0498789,0.89543,0.918057,0.196454,-2.93268,0.751972,0.960437,0.529291,0.040998,0.940594
45,q_low,1667,1.13943,0.205479,0.0495019,0.882271,0.852012,-5.39636,0.000400905,0.758745,1.02618,0.881185,0.0155145,0.940047
45,q_mid,1666,1.29154,0.087872,0.0494038,0.924697,0.903509,-1.59164,-0.00184799,0.738541,1.00024,1.38661,0.0200688,0.951756
45,q_high,1667,1.5482,0.173539,0.0490322,0.951809,0.910094,-9.74911,9.08029e-05,0.719989,0.961618,1.89034,0.0246467,0.954182
45,q_low_mchirp_low,1241,1.07133,0.21019,0.0494952,0.873239,0.72305,-5.80289,0.00048357,0.76324,1.08093,0.847421,0.0167873,0.934622
45,q_low_mchirp_high,426,1.33779,0.191754,0.0495215,0.908583,-0.151238,-12.4316,-0.00144628,0.745577,1.43866,1.19795,0.0108634,0.955336
45,q_high_mchirp_low,544,1.33508,0.258838,0.048508,1.00542,0.736319,-17.134,-0.00805299,0.674479,0.846709,1.38839,0.0280411,0.976697
45,q_high_mchirp_high,1123,1.65144,0.13222,0.0492861,0.925836,0.662334,-5.83751,-0.00063159,0.741124,1.0865,1.71691,0.0224749,0.942713
50,full,5000,1.32904,0.155385,0.0493136,0.916875,0.916087,0.199562,-0.000113036,0.741337,0.962198,0.527677,0.0213114,0.953966
50,snr_low,1667,2.08277,0.159122,0.0491606,0.880462,0.808531,0.165057,-0.000339228,-1.14399,0.905102,0.464547,0.0109145,1.41539
50,snr_mid,1666,1.12742,0.153594,0.0498332,1.00136,0.953684,0.212802,-0.000874173,-1.54969,0.971887,0.550651,0.0181584,1.87429
50,snr_high,1667,0.776795,0.153439,0.0489473,0.868854,0.981902,0.218188,-0.000199321,-1.11332,1.003,0.562262,0.0248396,1.51749
50,mchirp_low,2500,1.1557,0.184732,0.0493247,0.917263,0.753481,0.016317,0.000131069,0.73416,0.969559,0.390995,0.0222981,0.95972
50,mchirp_high,2500,1.50237,0.126038,0.0493025,0.916486,0.705472,0.154836,-0.00065058,0.748407,1.06417,0.614516,0.0197171,0.947963
50,merger_early,2500,1.34833,0.157792,0.048721,0.940098,0.913798,0.203932,-2.99592,0.728515,0.963946,0.519627,0.0434312,0.962082
50,merger_late,2500,1.30975,0.152978,0.0499062,0.893652,0.918342,0.194883,-2.93588,0.753816,0.960469,0.535875,0.0414774,0.945938
50,q_low,1667,1.13565,0.201595,0.0495016,0.882563,0.8523,-5.21504,0.000350445,0.759674,1.02332,0.901803,0.0157141,0.94556
50,q_mid,1666,1.29546,0.0880035,0.0494065,0.923794,0.903867,-1.60869,-0.00195903,0.738798,0.999308,1.40354,0.0202911,0.956969
50,q_high,1667,1.55598,0.176516,0.0490327,0.944272,0.910364,-10.0942,0.000112602,0.725032,0.96259,1.90954,0.0249354,0.959831
50,q_low_mchirp_low,1241,1.06849,0.206941,0.0494953,0.87129,0.723658,-5.64659,0.00041413,0.765212,1.07825,0.874903,0.0169863,0.939859
50,q_low_mchirp_high,426,1.33129,0.186022,0.04952,0.9154,-0.149459,-11.7844,-0.00144001,0.743452,1.44119,1.23502,0.0110815,0.961647
50,q_high_mchirp_low,544,1.34439,0.261121,0.0485084,0.993785,0.731337,-17.503,-0.00802458,0.6842,0.84634,1.42288,0.0284014,0.983038
50,q_high_mchirp_high,1123,1.65847,0.135533,0.0492866,0.920287,0.665279,-6.17045,-0.000612795,0.743994,1.08969,1.74589,0.0227099,0.948019
55,full,5000,1.33595,0.155639,0.0493143,0.918736,0.91452,0.197062,-7.52547e-05,0.739736,0.967689,0.532001,0.0218228,0.954907
55,snr_low,1667,2.09553,0.159414,0.0491599,0.858214,0.804301,0.162487,-0.000285288,-1.04568,0.916471,0.469522,0.0112903,1.41114
55,snr_mid,1666,1.13042,0.153585,0.0498336,1.00573,0.953568,0.212284,-0.000886468,-1.57272,0.975796,0.554764,0.0182858,1.87548
55,snr_high,1667,0.78176,0.153915,0.0489495,0.892313,0.981411,0.213781,-0.000126965,-1.22811,1.00411,0.566317,0.0246754,1.52416
55,mchirp_low,2500,1.15546,0.185114,0.0493253,0.92022,0.75596,0.0132864,0.000238386,0.731936,0.981518,0.400444,0.0227182,0.960061
55,mchirp_high,2500,1.51643,0.126163,0.0493032,0.917252,0.695996,0.152125,-0.000682594,0.747422,1.06493,0.620002,0.0202789,0.949414
55,merger_early,2500,1.35729,0.157976,0.0488346,0.942474,0.912258,0.201986,-3.00992,0.726726,0.969676,0.523612,0.0444957,0.963044
55,merger_late,2500,1.31461,0.153302,0.0497939,0.894999,0.916747,0.191804,-2.92251,0.752397,0.965715,0.540556,0.042451,0.946858
55,q_low,1667,1.16508,0.202952,0.0495064,0.881705,0.846686,-5.29994,0.000410977,0.758948,1.03681,0.916685,0.0162634,0.946829
55,q_mid,1666,1.29887,0.0890593,0.0494008,0.924952,0.901829,-1.66744,-0.00171689,0.738357,1.00716,1.42005,0.0208793,0.958033
55,q_high,1667,1.54387,0.174865,0.0490356,0.949555,0.909512,-9.94625,-7.79298e-05,0.721352,0.966355,1.91513,0.0254541,0.960324
55,q_low_mchirp_low,1241,1.08795,0.20858,0.0494959,0.871134,0.716627,-5.74662,0.000660569,0.763992,1.09406,0.893401,0.0175058,0.940756
55,q_low_mchirp_high,426,1.38977,0.186555,0.0495369,0.9125,-0.216257,-11.8917,-0.00193577,0.744174,1.46367,1.25906,0.0118031,0.963914
55,q_high_mchirp_low,544,1.3192,0.257885,0.0485155,1.00221,0.741953,-17.1716,-0.00836014,0.677169,0.854384,1.45312,0.0288385,0.982346
55,q_high_mchirp_high,1123,1.65271,0.134649,0.0492876,0.924047,0.657696,-6.11993,-0.000736018,0.74187,1.08903,1.75496,0.0232365,0.948946
60,full,5000,1.33393,0.155482,0.0493135,0.918144,0.914904,0.198116,-8.32549e-05,0.74031,0.965058,0.531755,0.0216231,0.955348
60,snr_low,1667,2.09373,0.159203,0.0491599,0.866611,0.805123,0.164052,-0.000301231,-1.08123,0.911147,0.468175,0.0111809,1.41043
60,snr_mid,1666,1.12856,0.153574,0.049833,1.00567,0.953673,0.212287,-0.000862991,-1.57079,0.973977,0.554582,0.0182664,1.87851
60,snr_high,1667,0.779382,0.153668,0.0489479,0.88221,0.981663,0.215381,-0.000158875,-1.18023,1.00348,0.566903,0.0248175,1.52376
60,mchirp_low,2500,1.15422,0.184788,0.0493245,0.919135,0.755602,0.015402,0.000194957,0.732783,0.973616,0.396963,0.0225542,0.960509
60,mchirp_high,2500,1.51364,0.126176,0.0493025,0.917154,0.698181,0.151854,-0.00065503,0.747726,1.06622,0.617941,0.0200323,0.949862
60,merger_early,2500,1.35352,0.157871,0.0487658,0.941875,0.912656,0.202535,-3.00144,0.727242,0.966873,0.523456,0.0440724,0.963439
60,merger_late,2500,1.31433,0.153093,0.0498612,0.894414,0.917119,0.193386,-2.93049,0.753028,0.963258,0.540215,0.0420782,0.947344
60,q_low,1667,1.14919,0.201411,0.0495032,0.882273,0.84974,-5.21437,0.000388629,0.759214,1.02969,0.914468,0.0160208,0.947006
60,q_mid,1666,1.29985,0.0887003,0.0494043,0.924774,0.902278,-1.65049,-0.00185838,0.738408,1.00342,1.41783,0.0206234,0.958267
60,q_high,1667,1.55272,0.176294,0.049033,0.94739,0.909358,-10.0969,6.27061e-05,0.722774,0.964636,1.91768,0.0252619,0.961239
60,q_low_mchirp_low,1241,1.07561,0.206662,0.0494947,0.871346,0.721747,-5.63907,0.000539598,0.764564,1.08413,0.887568,0.0172795,0.941112
60,q_low_mchirp_high,426,1.36355,0.186116,0.0495278,0.914107,-0.188537,-11.8326,-0.00166299,0.743545,1.45669,1.2552,0.0114717,0.963593
