epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_sky_position,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_sky_position,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_sky_position,std_ratio_coa_phase
20,full,5000,1.73255,0.015487,1.00993,1.7161,1.5624,0.884794,0.863228,0.692886,-0.19459,-0.000782186,0.927725,0.968301,0.891137,1.21922,0.953835
20,snr_low,1667,2.49068,0.0183964,1.2267,1.75551,1.55851,0.766884,0.790253,-2.90059,-0.263816,-0.0504608,0.863401,0.93742,1.51999,1.06254,0.99173
20,snr_mid,1666,1.53546,0.0144987,1.09365,1.7301,1.57563,0.924688,0.885813,-1.88484,-0.205698,0.00736898,0.937109,0.980893,1.82138,1.22937,0.940443
20,snr_high,1667,1.17139,0.0135653,0.70948,1.6627,1.55307,0.95833,0.912566,-0.329537,-0.11477,0.0366183,0.974175,0.985812,1.23326,1.30905,0.931129
20,mchirp_low,2500,1.4703,0.0172526,1.02641,1.74502,1.58276,0.651683,0.822299,0.677772,-0.243255,-0.0235453,0.990697,0.952772,0.895888,1.2422,0.958508
20,mchirp_high,2500,1.9948,0.0137214,0.993438,1.68718,1.54204,0.60117,0.904276,0.707793,-0.145287,0.0212893,1.0113,0.982995,0.886453,1.19488,0.94918
20,merger_early,2500,1.7021,0.0150405,1.03347,1.67459,1.56042,0.887974,0.469276,0.674761,-0.177236,0.00573595,0.923036,1.03133,0.895516,1.09614,0.94907
20,merger_late,2500,1.763,0.0159335,0.986383,1.75761,1.56439,0.88163,0.447028,0.710531,-0.212647,-0.00751829,0.931463,1.14701,0.886864,1.32902,0.958696
20,q_low,1667,1.60019,0.0150975,1.02648,1.72418,1.60106,0.747695,0.872847,0.681088,-0.216081,-0.0173559,1.02736,0.96944,0.893454,1.24627,0.951483
20,q_mid,1666,1.59242,0.0158403,0.995699,1.68353,1.52808,0.878504,0.8557,0.702525,-0.145137,0.0167928,0.976064,0.964278,0.892542,1.22041,0.953483
20,q_high,1667,2.00495,0.0155234,1.00759,1.74058,1.55805,0.882099,0.860806,0.694677,-0.222124,-0.00167946,0.918439,0.970884,0.88769,1.19043,0.956427
20,q_low_mchirp_low,1241,1.54834,0.0155433,1.02481,1.74765,1.61357,0.478048,0.863222,0.677996,-0.234385,-0.0428562,1.09545,0.964014,0.884894,1.24646,0.959361
20,q_low_mchirp_high,426,1.75124,0.0137989,1.03133,1.6558,1.56463,-0.631458,0.901448,0.690145,-0.160814,0.0526914,1.55076,0.985872,0.918029,1.24633,0.928617
20,q_high_mchirp_low,544,1.46043,0.0198924,1.00983,1.74837,1.5743,0.711995,0.758199,0.687879,-0.257945,-0.00690083,0.878661,0.930627,0.8962,1.21899,0.944818
20,q_high_mchirp_high,1123,2.26872,0.013407,1.00651,1.7368,1.55018,0.537884,0.908409,0.697827,-0.204571,0.000634763,1.02727,0.986232,0.883365,1.17519,0.961877
25,full,5000,1.68621,0.0148236,0.973551,1.50354,1.56741,0.886122,0.872198,0.717159,0.070082,-0.00556632,0.926564,0.965352,0.89552,1.20184,1.10109
25,snr_low,1667,2.46581,0.0179016,0.785128,1.53733,1.57561,0.76491,0.796045,-0.699402,0.013456,-0.0701868,0.832852,0.938931,1.33034,1.22651,1.13377
25,snr_mid,1666,1.51571,0.0139177,1.03226,1.49741,1.56988,0.925734,0.894621,-1.67628,0.0833335,0.0130412,0.938267,0.974695,1.82122,1.19208,1.09031
25,snr_high,1667,1.077,0.0126511,1.1033,1.47588,1.55673,0.963205,0.924858,-2.0547,0.113223,0.0352395,0.996021,0.981386,1.37859,1.18638,1.08057
25,mchirp_low,2500,1.37811,0.0165771,1.00053,1.5248,1.57536,0.675496,0.830397,0.701459,0.0445029,-0.0196099,0.966283,0.953916,0.90431,1.20902,1.09475
25,mchirp_high,2500,1.9943,0.0130701,0.946568,1.48228,1.55945,0.594657,0.914126,0.732647,0.0959701,0.0078581,1.01605,0.975237,0.886336,1.19414,1.10745
25,merger_early,2500,1.67582,0.0145426,0.986969,1.50693,1.56291,0.886022,0.509603,0.703973,0.0784112,0.00342731,0.923865,1.07933,0.904505,1.131,1.08923
25,merger_late,2500,1.69659,0.0151047,0.960133,1.50015,1.5719,0.886204,0.478138,0.72999,0.0614097,-0.0148214,0.928508,1.11962,0.886715,1.26909,1.11164
25,q_low,1667,1.44144,0.0144503,0.942519,1.51334,1.57367,0.782681,0.882109,0.730785,0.055068,0.00113541,1.01985,0.965427,0.906961,1.20856,1.08434
25,q_mid,1666,1.56918,0.0150434,0.958861,1.49369,1.52843,0.880812,0.866252,0.731027,0.0815991,0.0185814,0.973209,0.963268,0.89184,1.2095,1.11777
25,q_high,1667,2.04793,0.0149774,1.01926,1.5036,1.60009,0.87535,0.867901,0.688829,0.0735905,-0.0367152,0.917044,0.96717,0.887959,1.18742,1.1008
25,q_low_mchirp_low,1241,1.36485,0.0147835,0.95749,1.50942,1.59294,0.566355,0.872894,0.724716,0.0715511,-0.0258456,1.07462,0.962146,0.901261,1.20382,1.08695
25,q_low_mchirp_high,426,1.66454,0.0134793,0.898904,1.52475,1.51756,-0.511256,0.909499,0.748564,0.00181072,0.0753286,1.53863,0.975848,0.923286,1.22423,1.0757
25,q_high_mchirp_low,544,1.48347,0.0196254,1.10016,1.5472,1.60448,0.689286,0.756997,0.63509,0.010558,-0.0460728,0.863723,0.934194,0.897132,1.21131,1.08055
25,q_high_mchirp_high,1123,2.32136,0.0127259,0.98008,1.48248,1.59797,0.513512,0.919437,0.713786,0.10448,-0.0323943,1.0338,0.977462,0.881813,1.17518,1.11059
30,full,5000,1.69899,0.0150674,0.933201,1.44152,1.56778,0.883222,0.868644,0.740291,0.140151,-0.00310021,0.928909,0.964775,0.896096,1.07033,1.01113
30,snr_low,1667,2.51089,0.0183504,0.846625,1.46194,1.5791,0.756219,0.789357,-0.963209,0.107924,-0.0658372,0.834784,0.938881,1.33134,1.07414,1.04816
30,snr_mid,1666,1.5104,0.0142706,0.995788,1.44233,1.56175,0.925909,0.891891,-1.45608,0.143502,0.0241967,0.943622,0.975132,1.826,1.08011,0.994303
30,snr_high,1667,1.07558,0.0125808,0.957227,1.4203,1.56247,0.962736,0.923571,-1.41256,0.16885,0.0274082,0.994606,0.97963,1.39207,1.05575,0.992561
30,mchirp_low,2500,1.35741,0.0167671,0.951795,1.44873,1.57829,0.691015,0.829374,0.729765,0.138731,-0.015642,0.968191,0.957204,0.906704,1.06248,1.00117
30,mchirp_high,2500,2.04058,0.0133678,0.914607,1.43431,1.55726,0.570992,0.908028,0.750669,0.141519,0.00883654,1.02187,0.971814,0.885357,1.07814,1.02088
30,merger_early,2500,1.69864,0.0157017,0.945439,1.43688,1.56263,0.881278,0.413005,0.727681,0.153426,0.00989441,0.925631,1.13894,0.903936,1.02835,1.00336
30,merger_late,2500,1.69935,0.0144331,0.920962,1.44616,1.57292,0.88513,0.541154,0.752562,0.126338,-0.0164255,0.931279,1.0681,0.888423,1.11125,1.01896
30,q_low,1667,1.42677,0.0147938,0.906766,1.45476,1.57723,0.785296,0.876906,0.750712,0.123154,0.000685359,1.02598,0.966444,0.907172,1.08229,0.998956
30,q_mid,1666,1.57647,0.0154089,0.925162,1.42735,1.54856,0.879763,0.86088,0.75018,0.15516,0.00347762,0.976893,0.961731,0.893323,1.06709,1.01874
30,q_high,1667,2.09367,0.0149998,0.96767,1.44245,1.57753,0.869031,0.867849,0.719311,0.142192,-0.0138381,0.918965,0.965798,0.887881,1.06127,1.01593
30,q_low_mchirp_low,1241,1.34226,0.0151798,0.916318,1.45717,1.59305,0.58416,0.867264,0.746594,0.135681,-0.0249147,1.07682,0.963823,0.903826,1.07054,0.998337
30,q_low_mchirp_high,426,1.67296,0.0136694,0.878939,1.44773,1.53112,-0.576841,0.905566,0.762776,0.0824081,0.071029,1.56641,0.974454,0.916885,1.11881,1.00024
30,q_high_mchirp_low,544,1.47663,0.0192794,1.00982,1.43187,1.58728,0.703474,0.76643,0.688461,0.151963,-0.0163607,0.86761,0.943386,0.900067,1.06606,0.993153
