epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_ra,mae_declination,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_ra,r2_declination,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_ra,std_ratio_declination,std_ratio_coa_phase
15,q_low,1667,1.32723,0.0494875,0.940627,1.58504,0.52867,1.54802,0.802068,-3.57143e-05,0.731335,0.00555601,0.127348,0.0252072,1.01767,0.0111121,0.952065,1.05913,0.36958,1.47362
15,q_mid,1666,1.23372,0.0493726,0.957385,1.58939,0.536129,1.58298,0.912515,-0.00103993,0.723715,-0.0614765,0.0938108,-0.0294269,0.99303,0.013183,0.94889,1.0519,0.367987,1.46705
15,q_high,1667,1.41137,0.0490347,0.997289,1.59562,0.548717,1.58848,0.930296,0.000280233,0.685251,-0.0278581,0.0879523,-0.0301734,0.948391,0.0144883,0.953325,0.989945,0.371345,1.43546
15,q_low_mchirp_low,1241,1.35669,0.0494793,0.940124,1.5655,0.523425,1.54742,0.532164,-0.000232167,0.733565,0.0517312,0.115445,0.0126594,1.08953,0.0112862,0.953124,1.05917,0.368488,1.49091
15,q_low_mchirp_high,426,1.24141,0.0495114,0.942093,1.64197,0.543949,1.54975,0.108565,-0.00104825,0.724803,-0.148279,0.156843,0.0591931,1.31486,0.0100823,0.948837,1.01654,0.372261,1.37334
15,q_high_mchirp_low,544,1.29514,0.0484906,1.09135,1.58575,0.569572,1.55867,0.68972,-0.0072825,0.606131,-0.0141991,0.0420948,0.0206211,0.857843,0.0152849,0.977507,1.03649,0.314026,1.47573
15,q_high_mchirp_high,1123,1.46767,0.0492983,0.951723,1.6004,0.538614,1.60292,0.773579,-0.000714461,0.721999,-0.0345252,0.110247,-0.0551504,1.03721,0.0126066,0.940587,0.93819,0.396241,1.39401
20,full,5000,1.51665,0.0493592,4.30917,1.58324,0.588097,1.57696,0.906079,-0.00486828,-2.79349,-0.0233083,-0.116663,-0.00575609,1.05052,0.0204041,0.874869,0.162795,0.482064,0.130699
20,snr_low,1667,2.31475,0.0491943,3.51335,1.56751,0.591999,1.59558,0.792862,-0.00349848,-21.4032,-0.00434543,-0.146818,-0.0807085,1.02795,0.0179467,1.24755,0.0749825,0.392198,0.116392
20,snr_mid,1666,1.27649,0.0498711,4.47438,1.59917,0.596325,1.56415,0.947678,-0.00374208,-33.4046,-0.0458123,-0.182936,0.0287611,1.0548,0.0183545,1.57654,0.134403,0.492426,0.108951
20,snr_high,1667,0.958568,0.0490127,4.93987,1.58305,0.575972,1.57115,0.973206,-0.00844521,-41.8632,-0.0202164,-0.0290337,0.0288461,1.06718,0.02425,1.87795,0.220899,0.54469,0.156838
20,mchirp_low,2500,1.38267,0.049277,4.28998,1.57106,0.579654,1.57759,0.692157,-0.0024824,-2.78749,0.00561376,-0.0951602,-0.0125075,1.07434,0.022767,0.889334,0.186417,0.464056,0.178613
20,mchirp_high,2500,1.65063,0.0494415,4.32835,1.59542,0.596539,1.57633,0.688256,-0.00755733,-2.79972,-0.0533592,-0.138286,0.000438603,1.16948,0.0171727,0.860371,0.134005,0.498037,0.0453392
20,merger_early,2500,1.54583,0.0453739,4.31062,1.57862,0.596266,1.5825,0.902918,-2.58327,-2.84969,-0.0149218,-0.134366,-0.000112407,1.05008,0.0417263,0.876075,0.121482,0.482489,0.1115
20,merger_late,2500,1.48747,0.0533446,4.30772,1.58785,0.579928,1.57142,0.909197,-3.35801,-2.73909,-0.032309,-0.0999538,-0.0116031,1.05088,0.0395589,0.873665,0.196129,0.481807,0.147652
20,q_low,1667,1.23591,0.0493847,4.23128,1.56317,0.576329,1.57883,0.816058,-0.00372323,-2.65776,0.0275475,-0.0657991,0.00656039,1.1037,0.0196357,0.87582,0.109921,0.486206,0.122209
20,q_mid,1666,1.54319,0.0496128,4.28907,1.6058,0.586869,1.59295,0.884432,-0.00976343,-2.71868,-0.0866977,-0.134988,-0.0303104,1.08507,0.0209527,0.874718,0.19502,0.486529,0.126005
