epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_ra,mae_declination,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_ra,r2_declination,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_ra,std_ratio_declination,std_ratio_coa_phase
40,snr_high,1667,1.27515,0.0155806,0.934038,1.56881,0.557615,1.54997,0.948269,0.881435,-1.4784,-0.00437922,0.0524323,0.0419203,0.99513,0.984641,1.61612,1.01138,0.638489,1.08477
40,mchirp_low,2500,1.81993,0.021235,1.00996,1.57577,0.568918,1.5544,0.474933,0.746614,0.684461,-0.000701215,-0.0531815,0.00404572,0.997774,0.926552,0.949374,1.0193,0.584596,1.12031
40,mchirp_high,2500,2.54749,0.0171385,0.996954,1.56008,0.564879,1.5541,0.358707,0.847405,0.703804,-0.0101843,-0.00651082,0.0115304,1.04516,0.981408,0.925051,1.02347,0.61649,1.09796
40,merger_early,2500,2.18757,0.0191975,1.01896,1.56474,0.573573,1.55402,0.816349,0.186087,0.67515,0.0104492,-0.0451808,0.0153643,0.899985,1.15142,0.947966,1.01569,0.584165,1.11035
40,merger_late,2500,2.17986,0.019176,0.987959,1.57111,0.560224,1.55448,0.820731,0.203299,0.712754,-0.0217599,-0.0144227,0.000507234,0.887746,1.16831,0.927733,1.02682,0.613373,1.10769
40,q_low,1667,1.73178,0.0195422,0.977987,1.54486,0.554648,1.54976,0.691568,0.791264,0.708845,0.0411335,-0.00165001,0.0262125,1.01698,0.948697,0.942551,1.01097,0.601948,1.10435
40,q_mid,1666,2.07421,0.0193664,0.989128,1.58275,0.574356,1.54327,0.81567,0.789249,0.704964,-0.0624765,-0.0697944,0.00958297,0.945386,0.952733,0.93716,1.03951,0.606302,1.13861
40,q_high,1667,2.74508,0.0186518,1.04325,1.57616,0.571695,1.56971,0.789063,0.810224,0.667995,0.0020884,-0.0183814,-0.0123293,0.882022,0.962931,0.933991,1.01374,0.594336,1.08403
40,q_low_mchirp_low,1241,1.69874,0.0200498,0.974889,1.55598,0.557199,1.54161,0.34468,0.781107,0.707584,0.0505373,-0.0445471,0.0242834,1.13442,0.937051,0.943038,1.00151,0.598267,1.10959
40,q_low_mchirp_high,426,1.82802,0.0180636,0.987013,1.51248,0.547218,1.5735,-0.879557,0.821325,0.712539,0.00555241,0.110168,0.0306002,1.64033,0.983426,0.940848,1.04256,0.612144,1.09018
40,q_high_mchirp_low,544,1.98143,0.0231138,1.08714,1.60309,0.578273,1.5655,0.513612,0.698378,0.626213,-0.0326245,-0.0360194,-0.00730332,0.877188,0.909203,0.951603,1.03958,0.555627,1.09125
40,q_high_mchirp_high,1123,3.11501,0.0164903,1.02199,1.56311,0.568508,1.57175,0.163579,0.861941,0.687397,0.0189275,-0.00985987,-0.0150088,1.07823,0.983968,0.92285,1.00094,0.612227,1.07938
45,full,5000,2.19183,0.0192089,1.00649,1.56291,0.56731,1.55688,0.816212,0.796161,0.692861,-0.000900571,-0.0329305,0.00361183,0.899845,0.954476,0.930739,0.965371,0.60413,0.999049
45,snr_low,1667,3.40005,0.0242386,1.07598,1.53777,0.591419,1.54478,0.609952,0.675565,-2.0968,0.033224,-0.129733,-0.0435416,0.752436,0.904097,1.54595,0.973911,0.543276,1.03294
45,snr_mid,1666,1.8942,0.0177835,1.05587,1.58644,0.552648,1.56139,0.883059,0.83026,-1.75872,-0.0356291,-0.0225146,0.0260692,0.915742,0.971141,1.91105,0.964291,0.620889,0.986562
45,snr_high,1667,1.28105,0.0156036,0.887644,1.56454,0.557855,1.56447,0.947983,0.880975,-1.24383,-0.00102084,0.0474323,0.0245873,1.0023,0.985554,1.59256,0.957555,0.641259,0.979382
