epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_ra,mae_declination,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_ra,r2_declination,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_ra,std_ratio_declination,std_ratio_coa_phase
35,q_mid,1666,1.55636,0.0150106,0.917797,1.54126,0.60553,1.55673,0.888871,0.870136,0.750959,-0.0230666,-0.214961,0.00325446,0.987764,0.969495,0.888632,1.02732,0.738677,1.00689
35,q_high,1667,2.04874,0.0150037,0.936499,1.57306,0.602375,1.58815,0.872242,0.867112,0.727946,0.00114131,-0.15674,-0.0194171,0.936835,0.973048,0.896043,0.984889,0.712786,1.02233
35,q_low_mchirp_low,1241,1.41666,0.0153284,0.920342,1.55395,0.582593,1.59716,0.539421,0.869485,0.748461,0.0459226,-0.161622,-0.0250875,1.11401,0.971554,0.895562,0.97081,0.751096,1.01991
35,q_low_mchirp_high,426,1.61226,0.0139899,0.890831,1.56622,0.605922,1.55294,-0.431558,0.892552,0.758149,-0.0597288,-0.100413,0.0566944,1.49387,0.990887,0.902205,1.01977,0.716372,0.979772
35,q_high_mchirp_low,544,1.47167,0.0191403,1.00702,1.56779,0.593141,1.60311,0.732988,0.77005,0.687056,0.0152188,-0.0961653,-0.0321007,0.827364,0.93262,0.899983,1.00025,0.668492,1.01824
35,q_high_mchirp_high,1123,2.32828,0.0129998,0.902338,1.57562,0.606848,1.58091,0.48419,0.912138,0.746935,-0.0057283,-0.186378,-0.0134721,1.08895,0.987813,0.892658,0.97486,0.732755,1.02312
40,full,5000,1.68561,0.0150177,0.925056,1.56225,0.602832,1.57622,0.885363,0.870606,0.742272,-0.00347589,-0.188472,-0.00663427,0.93935,0.970393,0.892895,0.971508,0.743018,0.979482
40,snr_low,1667,2.5035,0.0181992,0.89895,1.57065,0.614352,1.58846,0.755369,0.799141,-1.18815,-0.00416723,-0.261605,-0.0781655,0.848335,0.941861,1.36194,0.979041,0.685353,1.02627
40,snr_mid,1666,1.50427,0.014054,0.977088,1.5462,0.603293,1.576,0.929003,0.889747,-1.37564,0.00660929,-0.222642,0.0236615,0.951508,0.981784,1.80256,0.987676,0.760424,0.943404
40,snr_high,1667,1.04896,0.0127993,0.899162,1.56988,0.590851,1.5642,0.966808,0.921933,-1.22232,-0.0127503,-0.0898593,0.0289898,1.00476,0.986828,1.41757,0.946723,0.777788,0.969381
40,mchirp_low,2500,1.37466,0.016712,0.950833,1.55857,0.593834,1.59,0.698319,0.834944,0.729196,0.0185379,-0.174691,-0.0275386,0.976484,0.959821,0.895547,0.975971,0.737535,0.984948
40,mchirp_high,2500,1.99656,0.0133233,0.89928,1.56593,0.61183,1.56244,0.577938,0.906369,0.755171,-0.0263856,-0.202567,0.0135914,1.03842,0.980161,0.890004,0.966689,0.748532,0.973304
40,merger_early,2500,1.7143,0.0150572,0.939807,1.56002,0.601515,1.58334,0.880104,0.46569,0.730214,0.00687897,-0.184971,-0.00665191,0.938738,1.09346,0.898646,0.969855,0.746263,0.977081
40,merger_late,2500,1.65692,0.0149781,0.910306,1.56448,0.604149,1.5691,0.890554,0.506964,0.754005,-0.0144725,-0.193362,-0.00672173,0.938936,1.11571,0.887297,0.973296,0.738108,0.9794
40,q_low,1667,1.41774,0.0149947,0.913135,1.56244,0.593456,1.58955,0.788983,0.875358,0.750685,0.0177055,-0.162544,-0.00762352,1.04126,0.974346,0.897214,0.956205,0.753699,0.978026
40,q_mid,1666,1.54813,0.0149826,0.920913,1.54356,0.608877,1.55266,0.888745,0.870049,0.750235,-0.0249895,-0.232047,0.0065727,0.983706,0.966713,0.887312,1.00199,0.75045,0.971358
40,q_high,1667,2.09089,0.0150756,0.941119,1.58073,0.606167,1.58643,0.867298,0.866164,0.725305,-0.00462535,-0.172892,-0.0190851,0.933097,0.969503,0.894474,0.95718,0.724912,0.988988
40,q_low_mchirp_low,1241,1.36717,0.015342,0.920551,1.55875,0.58888,1.59755,0.568586,0.869511,0.748115,0.0403957,-0.183292,-0.0257056,1.10963,0.970042,0.895371,0.943895,0.763811,0.989455
40,q_low_mchirp_high,426,1.56505,0.0139829,0.891533,1.57319,0.606787,1.56625,-0.398592,0.892656,0.758213,-0.060663,-0.110207,0.0417556,1.49454,0.987603,0.902445,0.992161,0.725227,0.944112
40,q_high_mchirp_low,544,1.46331,0.0192585,1.01225,1.5749,0.595093,1.60759,0.742946,0.767325,0.683882,0.0111558,-0.104369,-0.0406729,0.823502,0.930196,0.8999,0.970136,0.680802,0.990748
40,q_high_mchirp_high,1123,2.3949,0.0130494,0.906661,1.58355,0.611532,1.57618,0.457449,0.91202,0.744541,-0.012323,-0.206407,-0.0088029,1.08636,0.983939,0.890678,0.948196,0.744383,0.987094
45,full,5000,1.68541,0.0150565,0.925837,1.56008,0.603898,1.57505,0.885432,0.869792,0.741952,-0.00102698,-0.192604,-0.00650171,0.937867,0.972399,0.89151,0.987186,0.749469,0.974095
45,snr_low,1667,2.5047,0.0182681,0.900532,1.57028,0.614779,1.58557,0.755266,0.797462,-1.19422,-0.00478537,-0.263186,-0.0744791,0.846016,0.944148,1.36031,0.993454,0.691052,1.02149
45,snr_mid,1666,1.5021,0.0140931,0.975814,1.54185,0.604928,1.57939,0.929244,0.889171,-1.36911,0.0104687,-0.229787,0.017836,0.950271,0.98339,1.79967,1.0008,0.767744,0.93615
